13120,0.9907407005557,0.0575677351550456
13152,0.937117799647481,0.0263419689954469
13184,1.04590078993932,-0.0598746138179048
13216,1.06523177904044,0.0160010763328459
13248,0.898914380109667,0.0535680262109725
13280,1.06905150479658,-0.0121100293189761
13312,0.904681370608931,0.0179939920417853
13344,1.06499132569025,-0.0620822349117211
13376,0.927250024633457,0.0537618717973706
13408,1.02610035091392,-0.0585700448902186
13440,1.01551655728616,0.0195736928800537
13472,1.09570350216303,-0.107667737033276
13504,1.07584387433635,-0.0513365031185859
13536,0.958206936600158,0.0300810064316921
13568,0.980640244510584,0.106461605521748
13600,0.712502143736204,0.354664498091229
13632,0.779350487088936,0.349718147593255
13664,1.06979842661198,-0.121548191806256
13696,0.942912683343779,0.0210060365001726
13728,1.00647685645889,0.0350409821427803
13760,0.970105360993476,0.0121192151822159
13792,1.05155329244939,0.00821433840670785
13824,0.938057191798616,-0.000779649378714817
